Pathway,Location,Date,latitude,longitude,RH,Tair,Tleaf,PARin,Patm,BLCond,LAI,VPD,Species,PFT,PFT_ID,vcmax_CLM45,epsi_o,epsi_c,r1,r2,r3,r4,r5,soil_clay_0,soil_sand_0,soil_OM_0,SM_0,SMC_0,medslope
C3,Puechabon_France,9/29/2009,43.73333333,3.583333333,29.61,25.78666667,25.76666667,1500,98.65666667,1.353548138,1.9,2.326666667,Quercus ilex_StPaul_Puechabon,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,30.5,31,0.043,0.195567557,0.416728424,4.12
C3,Puechabon_France,9/30/2009,43.73333333,3.583333333,10.73,22.22,23.805,1501,98.58,2.501741713,1.9,2.685,Quercus ilex_StPaul_Puechabon,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,30.5,31,0.043,0.189942662,0.404742522,4.12
C3,Puechabon_France,12/2/2009,43.73333333,3.583333333,39.486,17.694,17.52,1500.8,98.328,1.767646802,1.9,1.21,Quercus ilex_StPaul_Puechabon,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,30.5,31,0.043,0.325902537,0.694454911,4.12
C3,Rhinelander Wisconsin USA,7/21/2005,45.6,-89.5,40.83899598,32.58833333,32.58833333,1800,96.12049733,2.033401581,4.385009766,2.086861111,Betula papyrifera,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.098014473,0.197381579,4.45
C3,Rhinelander Wisconsin USA,7/21/2005,45.6,-89.5,40.51605016,32.67027778,32.67027778,1800,96.11510879,2.068984644,4.385009766,2.056666667,Populus tremuloides,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.097918496,0.197188299,4.45
C3,Rhinelander Wisconsin USA,8/13/2005,45.6,-89.5,36.20437008,26.04,26.04,1800,95.94125779,3.078798592,4.251708984,1.647025641,Betula papyrifera,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.207652647,0.41817097,4.45
C3,Rhinelander Wisconsin USA,8/13/2005,45.6,-89.5,36.94639844,26.01333333,26.01333333,1800,95.96075654,3.02258187,4.251708984,1.539,Populus tremuloides,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.2087585,0.420397937,4.45
C3,Rhinelander Wisconsin USA,8/14/2005,45.6,-89.5,36.68406338,26.15166667,26.15166667,1800,96.26162643,2.748296376,4.245849609,1.527125,Betula papyrifera,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.197784723,0.39829894,4.45
C3,Rhinelander Wisconsin USA,8/14/2005,45.6,-89.5,34.76220775,26.06333333,26.06333333,1800,96.25222383,2.69921733,4.245849609,1.758358974,Populus tremuloides,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.1956353,0.393970431,4.45
C3,Rhinelander Wisconsin USA,8/15/2005,45.6,-89.5,38.09101745,26.04146667,26.04146667,1800,96.51160099,2.655043705,4.240112305,1.41275641,Betula papyrifera,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.185503682,0.373567377,4.45
C3,Rhinelander Wisconsin USA,8/15/2005,45.6,-89.5,37.70096544,26.08933333,26.08933333,1800,96.52603751,2.663022681,4.240112305,1.404264103,Populus tremuloides,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.185987747,0.374542187,4.45
C3,Rhinelander Wisconsin USA,8/18/2005,45.6,-89.5,68.48704261,25.96,25.96,1800,95.41912262,3.737499306,4.118408203,1.638974359,Populus tremuloides,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.169824867,0.341993374,4.45
C3,Rhinelander Wisconsin USA,8/1/2006,45.6,-89.5,70.36878788,23.01878788,24.68727273,1800,96.20272727,1.42,4.321289063,1.130424242,Betula papyrifera,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.165666182,0.333618612,4.45
C3,Rhinelander Wisconsin USA,8/1/2006,45.6,-89.5,66.36638889,23.11888889,24.66527778,1799.888889,96.22166667,1.42,4.321289063,1.239444444,Populus tremuloides,BDT Temperate,6,57.7,-35000,-224000,0.316228805,0.326715932,0.192796295,0.095351949,0.068907018,8.5,60.5,0.172,0.165578496,0.33344203,4.45
C3,Richmond_Sydney_AU,2/10/2010,-33.61,150.74,64.46083333,26.81716667,28.33758333,1480.075,101.4366667,4.64,3.219099935,1.640416667,Eucalyptus cladocalyx_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.384253074,0.883014659,4.12
C3,Richmond_Sydney_AU,2/10/2010,-33.61,150.74,63.55693548,26.75451613,28.15153226,1433.983871,101.4137097,4.64,3.219104398,1.640822581,Eucalyptus dunnii_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.384851864,0.884390679,4.12
C3,Richmond_Sydney_AU,2/10/2010,-33.61,150.74,69.69674242,26.70019697,28.84904545,1565.872727,101.4321212,5.908181818,3.218528208,1.617112121,Eucalyptus melliodora_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.384069642,0.882593132,4.12
C3,Richmond_Sydney_AU,2/10/2010,-33.61,150.74,66.17180303,26.04266667,28.28593939,1428.240909,101.2454545,4.780909091,3.21948982,1.749643939,Eucalyptus saligna_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.385159765,0.885098237,4.12
C3,Richmond_Sydney_AU,2/26/2010,-33.61,150.74,62.67575,22.3875,23.92616667,1223.041667,102.145,4.64,3.251572988,1.326466667,Eucalyptus cladocalyx_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.326115974,0.749415438,4.12
C3,Richmond_Sydney_AU,2/26/2010,-33.61,150.74,64.2002957,22.59266129,23.71516129,1248.322581,102.1419355,4.64,3.250664396,1.22575,Eucalyptus dunnii_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.326325134,0.749896089,4.12
C3,Richmond_Sydney_AU,2/26/2010,-33.61,150.74,58.05787037,22.64509259,24.17768519,1360.157407,101.937037,5.156666667,3.252399837,1.44862037,Eucalyptus melliodora_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.325799143,0.748687359,4.12
C3,Richmond_Sydney_AU,2/26/2010,-33.61,150.74,58.6032069,21.93367241,23.67110345,1289.87931,101.9689655,4.64,3.250962554,1.464855172,Eucalyptus saligna_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.326281353,0.749795479,4.12
C3,Richmond_Sydney_AU,3/18/2010,-33.61,150.74,55.45953125,24.69117188,25.888125,1303.070313,102.0976563,4.64,3.389876141,1.753445313,Eucalyptus cladocalyx_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.317245709,0.729031544,4.12
C3,Richmond_Sydney_AU,3/18/2010,-33.61,150.74,55.12445313,24.25210938,25.94484375,1303.195313,102.0867188,4.64,3.39000093,1.869601563,Eucalyptus dunnii_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.31771804,0.73011696,4.12
C3,Richmond_Sydney_AU,3/18/2010,-33.61,150.74,57.35562903,24.348,26.16375806,1302.51129,101.8903226,6.89,3.389829574,1.83945,Eucalyptus melliodora_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.316959735,0.728374375,4.12
C3,Richmond_Sydney_AU,3/18/2010,-33.61,150.74,54.59591026,24.29655128,26.45841026,1285.928205,101.8967949,4.64,3.389933063,2.051564103,Eucalyptus saligna_AH,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24.5,52.5,0.0258,0.317422555,0.729437936,4.12
C3,San Pedro_Sierra Vista_AZ USA,8/25/2006,31.78,-110.83,58.23495738,29.31290409,28.77156151,986.8852459,87.62939071,4.55,1.356727175,1.602918742,Prosopis velutina,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,23.5,57,0.0172,0.360581914,0.84746192,4.7
C3,San Pedro_Sierra Vista_AZ USA,8/26/2006,31.78,-110.83,69.06256508,25.55683492,24.82466349,300,87.748,4.55,1.35534668,0.875913175,Prosopis velutina,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,23.5,57,0.0172,0.368749079,0.866656894,4.7
C3,San Pedro_Sierra Vista_AZ USA,8/27/2006,31.78,-110.83,40.15914575,33.05204165,32.60470299,1069.863014,88.7280137,4.55,1.351811704,3.023971751,Prosopis velutina,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,23.5,57,0.0172,0.331426183,0.778938317,4.7
C3,San Pedro_Sierra Vista_AZ USA,8/28/2006,31.78,-110.83,30.58185714,25.07039286,24.15747619,200,88.75757143,4.55,1.350219727,2.055035714,Prosopis velutina,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,23.5,57,0.0172,0.319589461,0.751118919,4.7
C3,Sevilleta NWR_PJ rainfall manipulation,5/4/2010,34.39,-106.53,23.61666667,25.72428571,25.72428571,2000,81.80125293,3.728629657,0.529052734,2.69,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.118629043,0.27273672,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,5/4/2010,34.39,-106.53,19.301875,24.505625,24.505625,2000,81.80757085,3.686731571,0.529052734,2.675,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.118802109,0.273134611,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,5/6/2010,34.39,-106.53,19.865,29.72333333,29.72333333,2000,81.33632225,4.113399449,0.529418945,3.413888889,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.102740726,0.236208334,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,5/6/2010,34.39,-106.53,15.08111111,30.28333333,30.28333333,2000,81.32661038,4.172337481,0.529418945,3.74,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.102686543,0.236083764,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/1/2010,34.39,-106.53,26.49,29.23666667,29.23666667,2000,81.7373246,3.212884168,0.53125,3.066190476,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.098190144,0.225746219,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/1/2010,34.39,-106.53,20.66666667,27.66555556,27.66555556,2000,81.79894941,2.908071325,0.53125,3.012222222,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.098215632,0.225804816,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/3/2010,34.39,-106.53,25.21095238,31.2747619,31.2747619,2000,81.60667816,2.684253679,0.53125,3.709047619,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.098197369,0.225762829,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/3/2010,34.39,-106.53,20.22380952,31.98285714,31.98285714,2000,81.60363238,2.672938245,0.53125,4.072380952,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.098186334,0.22573746,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/28/2010,34.39,-106.53,30.11222222,30.80166667,30.80166667,2000,81.99047465,2.910173677,0.53125,3.322222222,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.097322196,0.223750742,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/28/2010,34.39,-106.53,30.2175,30.603125,30.603125,2000,81.99899395,2.932912611,0.53125,3.260625,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.097143086,0.223338956,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/29/2010,34.39,-106.53,39.28619048,27.88238095,27.88238095,2000,82.19942916,3.616621612,0.53125,2.49952381,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.113859831,0.261771957,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/29/2010,34.39,-106.53,32.97,28.45105263,28.45105263,2000,82.1988432,3.622105614,0.53125,2.834210526,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.113822035,0.261685062,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/30/2010,34.39,-106.53,38.43095238,29.45333333,29.45333333,2000,82.26864146,3.655839149,0.53125,2.812380952,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.101451066,0.233243313,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,6/30/2010,34.39,-106.53,36.43333333,28.99666667,28.99666667,2000,82.26190517,3.67399167,0.53125,2.803809524,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.101334004,0.23297418,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,8/2/2010,34.39,-106.53,48.25333333,31.75857143,31.75857143,2000,82.19568482,2.890334118,0.540283203,2.582857143,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.328584924,0.755440424,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,8/2/2010,34.39,-106.53,50.89,31.8052381,31.8052381,2000,82.19391689,2.924604989,0.540283203,2.462857143,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.32773154,0.753478433,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,8/4/2010,34.39,-106.53,41.75333333,33.55571429,33.55571429,2000,82.22669675,2.096736505,0.541381836,3.317142857,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.243933189,0.560819984,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,8/4/2010,34.39,-106.53,43.62142857,33.59857143,33.59857143,2000,82.22147568,2.108692397,0.541381836,3.232857143,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.243134929,0.558984727,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,8/5/2010,34.39,-106.53,51.62611111,30.61444444,30.61444444,2000,82.14632216,2.354995135,0.541870117,2.284444444,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.208243165,0.478766047,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,8/5/2010,34.39,-106.53,49.05611111,30.99222222,30.99222222,2000,82.14121433,2.334823123,0.541870117,2.428333333,Pinus edulis,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.207528065,0.477121979,2.35
C3,Sevilleta NWR_PJ rainfall manipulation,8/30/2010,34.39,-106.53,45.94666667,28.93666667,28.93666667,2000,81.81905571,3.877139969,0.546875,2.37047619,Juniperus monosperma,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,22.5,51,0.0215,0.123565131,0.284085143,2.35
